Method,numP,Width,Height,Ratio,Sample Index,Time (s),Status
SSI,314,50,50,0.33,20,0.078,Completed
SSI,314,50,50,0.33,21,0.066,Completed
SSI,314,50,50,0.33,22,0.074,Completed
SSI,314,50,50,0.33,23,0.075,Completed
SSI,314,50,50,0.33,24,0.075,Completed
SSI,314,50,50,0.33,25,0.061,Completed
SSI,314,50,50,0.33,26,0.068,Completed
SSI,314,50,50,0.33,27,0.077,Completed
SSI,314,50,50,0.33,28,0.068,Completed
SSI,314,50,50,0.33,29,0.072,Completed
SSI,314,50,50,0.33,30,0.068,Completed
SSI,314,50,50,0.33,31,0.079,Completed
SSI,314,50,50,0.33,32,0.075,Completed
SSI,314,50,50,0.33,33,0.075,Completed
SSI,314,50,50,0.33,34,0.068,Completed
SSI,314,50,50,0.33,35,0.075,Completed
SSI,314,50,50,0.33,36,0.073,Completed
SSI,314,50,50,0.33,37,0.063,Completed
SSI,314,50,50,0.33,38,0.076,Completed
SSI,314,50,50,0.33,39,0.070,Completed
SSI,314,50,50,0.33,40,0.075,Completed
SSI,314,50,50,0.33,41,0.065,Completed
SSI,314,50,50,0.33,42,0.068,Completed
SSI,314,50,50,0.33,43,0.065,Completed
SSI,314,50,50,0.33,44,0.099,Completed
SSI,314,50,50,0.33,45,0.081,Completed
SSI,314,50,50,0.33,46,0.073,Completed
SSI,314,50,50,0.33,47,0.071,Completed
SSI,314,50,50,0.33,48,0.071,Completed
SSI,314,50,50,0.33,49,0.071,Completed
SSI,314,50,50,0.33,50,0.075,Completed
SSI,314,50,50,0.33,51,0.067,Completed
SSI,314,50,50,0.33,52,0.058,Completed
SSI,314,50,50,0.33,53,0.070,Completed
SSI,314,50,50,0.33,54,0.077,Completed
SSI,314,50,50,0.33,55,0.067,Completed
SSI,314,50,50,0.33,56,0.072,Completed
SSI,314,50,50,0.33,57,0.072,Completed
SSI,314,50,50,0.33,58,0.066,Completed
SSI,314,50,50,0.33,59,0.072,Completed
SSI,314,50,50,0.33,60,0.070,Completed
SSI,314,50,50,0.33,61,0.068,Completed
SSI,314,50,50,0.33,62,0.065,Completed
SSI,314,50,50,0.33,63,0.076,Completed
SSI,314,50,50,0.33,64,0.073,Completed
SSI,314,50,50,0.33,65,0.060,Completed
SSI,314,50,50,0.33,66,0.072,Completed
SSI,314,50,50,0.33,67,0.072,Completed
SSI,314,50,50,0.33,68,0.068,Completed
SSI,314,50,50,0.33,69,0.081,Completed
SSI,314,50,50,0.33,70,0.067,Completed
SSI,314,50,50,0.33,71,0.074,Completed
SSI,314,50,50,0.33,72,0.068,Completed
SSI,314,50,50,0.33,73,0.078,Completed
SSI,314,50,50,0.33,74,0.071,Completed
SSI,314,50,50,0.33,75,0.066,Completed
SSI,314,50,50,0.33,76,0.071,Completed
SSI,314,50,50,0.33,77,0.072,Completed
SSI,314,50,50,0.33,78,0.067,Completed
SSI,314,50,50,0.33,79,0.072,Completed
SSI,314,50,50,0.33,80,0.075,Completed
SSI,314,50,50,0.33,81,0.072,Completed
SSI,314,50,50,0.33,82,0.074,Completed
SSI,314,50,50,0.33,83,0.061,Completed
SSI,314,50,50,0.33,84,0.062,Completed
SSI,314,50,50,0.33,85,0.074,Completed
SSI,314,50,50,0.33,86,0.057,Completed
SSI,314,50,50,0.33,87,0.076,Completed
SSI,314,50,50,0.33,88,0.073,Completed
SSI,314,50,50,0.33,89,0.065,Completed
SSI,314,50,50,0.33,90,0.077,Completed
SSI,314,50,50,0.33,91,0.071,Completed
SSI,314,50,50,0.33,92,0.070,Completed
SSI,314,50,50,0.33,93,0.069,Completed
SSI,314,50,50,0.33,94,0.075,Completed
SSI,314,50,50,0.33,95,0.064,Completed
SSI,314,50,50,0.33,96,0.069,Completed
SSI,314,50,50,0.33,97,0.075,Completed
SSI,314,50,50,0.33,98,0.066,Completed
SSI,314,50,50,0.33,99,0.068,Completed
SSI,314,50,50,0.34,0,0.077,Completed
SSI,314,50,50,0.34,1,0.076,Completed
SSI,314,50,50,0.34,2,0.076,Completed
SSI,314,50,50,0.34,3,0.081,Completed
SSI,314,50,50,0.34,4,0.091,Completed
SSI,314,50,50,0.34,5,0.076,Completed
SSI,314,50,50,0.34,6,0.075,Completed
SSI,314,50,50,0.34,7,0.075,Completed
SSI,314,50,50,0.34,8,0.081,Completed
SSI,314,50,50,0.34,9,0.086,Completed
SSI,314,50,50,0.34,10,0.081,Completed
SSI,314,50,50,0.34,11,0.073,Completed
SSI,314,50,50,0.34,12,0.082,Completed
SSI,314,50,50,0.34,13,0.077,Completed
SSI,314,50,50,0.34,14,0.073,Completed
SSI,314,50,50,0.34,15,0.078,Completed
SSI,314,50,50,0.34,16,0.077,Completed
SSI,314,50,50,0.34,17,0.074,Completed
SSI,314,50,50,0.34,18,0.088,Completed
SSI,314,50,50,0.34,19,0.080,Completed
SSI,314,50,50,0.34,20,0.076,Completed
SSI,314,50,50,0.34,21,0.075,Completed
SSI,314,50,50,0.34,22,0.074,Completed
SSI,314,50,50,0.34,23,0.085,Completed
SSI,314,50,50,0.34,24,0.072,Completed
SSI,314,50,50,0.34,25,0.078,Completed
SSI,314,50,50,0.34,26,0.081,Completed
SSI,314,50,50,0.34,27,0.076,Completed
SSI,314,50,50,0.34,28,0.074,Completed
SSI,314,50,50,0.34,29,0.075,Completed
SSI,314,50,50,0.34,30,0.080,Completed
SSI,314,50,50,0.34,31,0.076,Completed
SSI,314,50,50,0.34,32,0.076,Completed
SSI,314,50,50,0.34,33,0.077,Completed
SSI,314,50,50,0.34,34,0.077,Completed
SSI,314,50,50,0.34,35,0.080,Completed
SSI,314,50,50,0.34,36,0.075,Completed
SSI,314,50,50,0.34,37,0.081,Completed
SSI,314,50,50,0.34,38,0.075,Completed
SSI,314,50,50,0.34,39,0.077,Completed
SSI,314,50,50,0.34,40,0.074,Completed
SSI,314,50,50,0.34,41,0.076,Completed
SSI,314,50,50,0.34,42,0.083,Completed
SSI,314,50,50,0.34,43,0.083,Completed
SSI,314,50,50,0.34,44,0.072,Completed
SSI,314,50,50,0.34,45,0.072,Completed
SSI,314,50,50,0.34,46,0.070,Completed
SSI,314,50,50,0.34,47,0.083,Completed
SSI,314,50,50,0.34,48,0.072,Completed
SSI,314,50,50,0.34,49,0.074,Completed
SSI,314,50,50,0.34,50,0.070,Completed
SSI,314,50,50,0.34,51,0.077,Completed
SSI,314,50,50,0.34,52,0.090,Completed
SSI,314,50,50,0.34,53,0.074,Completed
SSI,314,50,50,0.34,54,0.085,Completed
SSI,314,50,50,0.34,55,0.076,Completed
SSI,314,50,50,0.34,56,0.079,Completed
SSI,314,50,50,0.34,57,0.087,Completed
SSI,314,50,50,0.34,58,0.080,Completed
SSI,314,50,50,0.34,59,0.072,Completed
SSI,314,50,50,0.34,60,0.086,Completed
SSI,314,50,50,0.34,61,0.077,Completed
SSI,314,50,50,0.34,62,0.073,Completed
SSI,314,50,50,0.34,63,0.068,Completed
SSI,314,50,50,0.34,64,0.074,Completed
SSI,314,50,50,0.34,65,0.078,Completed
SSI,314,50,50,0.34,66,0.079,Completed
SSI,314,50,50,0.34,67,0.068,Completed
SSI,314,50,50,0.34,68,0.081,Completed
SSI,314,50,50,0.34,69,0.074,Completed
SSI,314,50,50,0.34,70,0.094,Completed
SSI,314,50,50,0.34,71,0.082,Completed
SSI,314,50,50,0.34,72,0.076,Completed
SSI,314,50,50,0.34,73,0.080,Completed
SSI,314,50,50,0.34,74,0.077,Completed
SSI,314,50,50,0.34,75,0.072,Completed
SSI,314,50,50,0.34,76,0.076,Completed
SSI,314,50,50,0.34,77,0.078,Completed
SSI,314,50,50,0.34,78,0.083,Completed
SSI,314,50,50,0.34,79,0.090,Completed
SSI,314,50,50,0.34,80,0.085,Completed
SSI,314,50,50,0.34,81,0.084,Completed
SSI,314,50,50,0.34,82,0.071,Completed
SSI,314,50,50,0.34,83,0.078,Completed
SSI,314,50,50,0.34,84,0.089,Completed
SSI,314,50,50,0.34,85,0.076,Completed
SSI,314,50,50,0.34,86,0.082,Completed
SSI,314,50,50,0.34,87,0.083,Completed
SSI,314,50,50,0.34,88,0.086,Completed
SSI,314,50,50,0.34,89,0.080,Completed
SSI,314,50,50,0.34,90,0.079,Completed
SSI,314,50,50,0.34,91,0.074,Completed
SSI,314,50,50,0.34,92,0.068,Completed
SSI,314,50,50,0.34,93,0.085,Completed
SSI,314,50,50,0.34,94,0.071,Completed
SSI,314,50,50,0.34,95,0.075,Completed
SSI,314,50,50,0.34,96,0.081,Completed
SSI,314,50,50,0.34,97,0.081,Completed
SSI,314,50,50,0.34,98,0.078,Completed
SSI,314,50,50,0.34,99,0.082,Completed
SSI,314,50,50,0.35,0,0.097,Completed
SSI,314,50,50,0.35,1,0.094,Completed
SSI,314,50,50,0.35,2,0.093,Completed
SSI,314,50,50,0.35,3,0.096,Completed
SSI,314,50,50,0.35,4,0.083,Completed
SSI,314,50,50,0.35,5,0.084,Completed
SSI,314,50,50,0.35,6,0.080,Completed
SSI,314,50,50,0.35,7,0.090,Completed
SSI,314,50,50,0.35,8,0.107,Completed
SSI,314,50,50,0.35,9,0.081,Completed
SSI,314,50,50,0.35,10,0.097,Completed
SSI,314,50,50,0.35,11,0.090,Completed
SSI,314,50,50,0.35,12,0.096,Completed
SSI,314,50,50,0.35,13,0.091,Completed
SSI,314,50,50,0.35,14,0.084,Completed
SSI,314,50,50,0.35,15,0.083,Completed
SSI,314,50,50,0.35,16,0.094,Completed
SSI,314,50,50,0.35,17,0.082,Completed
SSI,314,50,50,0.35,18,0.086,Completed
SSI,314,50,50,0.35,19,0.081,Completed
SSI,314,50,50,0.35,20,0.081,Completed
SSI,314,50,50,0.35,21,0.084,Completed
SSI,314,50,50,0.35,22,0.095,Completed
SSI,314,50,50,0.35,23,0.098,Completed
SSI,314,50,50,0.35,24,0.086,Completed
SSI,314,50,50,0.35,25,0.087,Completed
SSI,314,50,50,0.35,26,0.086,Completed
SSI,314,50,50,0.35,27,0.090,Completed
SSI,314,50,50,0.35,28,0.087,Completed
SSI,314,50,50,0.35,29,0.098,Completed
SSI,314,50,50,0.35,30,0.085,Completed
SSI,314,50,50,0.35,31,0.081,Completed
SSI,314,50,50,0.35,32,0.087,Completed
SSI,314,50,50,0.35,33,0.080,Completed
SSI,314,50,50,0.35,34,0.075,Completed
SSI,314,50,50,0.35,35,0.080,Completed
SSI,314,50,50,0.35,36,0.092,Completed
SSI,314,50,50,0.35,37,0.079,Completed
SSI,314,50,50,0.35,38,0.083,Completed
SSI,314,50,50,0.35,39,0.084,Completed
SSI,314,50,50,0.35,40,0.080,Completed
SSI,314,50,50,0.35,41,0.081,Completed
SSI,314,50,50,0.35,42,0.113,Completed
SSI,314,50,50,0.35,43,0.081,Completed
SSI,314,50,50,0.35,44,0.088,Completed
SSI,314,50,50,0.35,45,0.079,Completed
SSI,314,50,50,0.35,46,0.082,Completed
SSI,314,50,50,0.35,47,0.090,Completed
SSI,314,50,50,0.35,48,0.091,Completed
SSI,314,50,50,0.35,49,0.098,Completed
SSI,314,50,50,0.35,50,0.093,Completed
SSI,314,50,50,0.35,51,0.079,Completed
SSI,314,50,50,0.35,52,0.098,Completed
SSI,314,50,50,0.35,53,0.098,Completed
SSI,314,50,50,0.35,54,0.107,Completed
SSI,314,50,50,0.35,55,0.096,Completed
SSI,314,50,50,0.35,56,0.105,Completed
SSI,314,50,50,0.35,57,0.089,Completed
SSI,314,50,50,0.35,58,0.082,Completed
SSI,314,50,50,0.35,59,0.110,Completed
SSI,314,50,50,0.35,60,0.092,Completed
SSI,314,50,50,0.35,61,0.084,Completed
SSI,314,50,50,0.35,62,0.080,Completed
SSI,314,50,50,0.35,63,0.089,Completed
SSI,314,50,50,0.35,64,0.080,Completed
SSI,314,50,50,0.35,65,0.092,Completed
SSI,314,50,50,0.35,66,0.090,Completed
SSI,314,50,50,0.35,67,0.094,Completed
SSI,314,50,50,0.35,68,0.092,Completed
SSI,314,50,50,0.35,69,0.084,Completed
SSI,314,50,50,0.35,70,0.086,Completed
SSI,314,50,50,0.35,71,0.090,Completed
SSI,314,50,50,0.35,72,0.081,Completed
SSI,314,50,50,0.35,73,0.098,Completed
SSI,314,50,50,0.35,74,0.086,Completed
SSI,314,50,50,0.35,75,0.085,Completed
SSI,314,50,50,0.35,76,0.107,Completed
SSI,314,50,50,0.35,77,0.086,Completed
SSI,314,50,50,0.35,78,0.084,Completed
SSI,314,50,50,0.35,79,0.089,Completed
SSI,314,50,50,0.35,80,0.077,Completed
SSI,314,50,50,0.35,81,0.089,Completed
SSI,314,50,50,0.35,82,0.093,Completed
SSI,314,50,50,0.35,83,0.092,Completed
SSI,314,50,50,0.35,84,0.090,Completed
SSI,314,50,50,0.35,85,0.083,Completed
SSI,314,50,50,0.35,86,0.092,Completed
SSI,314,50,50,0.35,87,0.082,Completed
SSI,314,50,50,0.35,88,0.081,Completed
SSI,314,50,50,0.35,89,0.081,Completed
SSI,314,50,50,0.35,90,0.114,Completed
SSI,314,50,50,0.35,91,0.083,Completed
SSI,314,50,50,0.35,92,0.090,Completed
SSI,314,50,50,0.35,93,0.092,Completed
SSI,314,50,50,0.35,94,0.085,Completed
SSI,314,50,50,0.35,95,0.096,Completed
SSI,314,50,50,0.35,96,0.084,Completed
SSI,314,50,50,0.35,97,0.080,Completed
SSI,314,50,50,0.35,98,0.083,Completed
SSI,314,50,50,0.35,99,0.098,Completed
SSI,314,50,50,0.36,0,0.085,Completed
SSI,314,50,50,0.36,1,0.092,Completed
SSI,314,50,50,0.36,2,0.106,Completed
SSI,314,50,50,0.36,3,0.103,Completed
SSI,314,50,50,0.36,4,0.102,Completed
SSI,314,50,50,0.36,5,0.106,Completed
SSI,314,50,50,0.36,6,0.118,Completed
SSI,314,50,50,0.36,7,0.101,Completed
SSI,314,50,50,0.36,8,0.100,Completed
SSI,314,50,50,0.36,9,0.093,Completed
SSI,314,50,50,0.36,10,0.096,Completed
SSI,314,50,50,0.36,11,0.110,Completed
SSI,314,50,50,0.36,12,0.099,Completed
SSI,314,50,50,0.36,13,0.100,Completed
SSI,314,50,50,0.36,14,0.096,Completed
SSI,314,50,50,0.36,15,0.092,Completed
SSI,314,50,50,0.36,16,0.105,Completed
SSI,314,50,50,0.36,17,0.109,Completed
SSI,314,50,50,0.36,18,0.099,Completed
SSI,314,50,50,0.36,19,0.109,Completed
SSI,314,50,50,0.36,20,0.090,Completed
SSI,314,50,50,0.36,21,0.121,Completed
SSI,314,50,50,0.36,22,0.107,Completed
SSI,314,50,50,0.36,23,0.100,Completed
SSI,314,50,50,0.36,24,0.110,Completed
SSI,314,50,50,0.36,25,0.098,Completed
SSI,314,50,50,0.36,26,0.085,Completed
SSI,314,50,50,0.36,27,0.100,Completed
SSI,314,50,50,0.36,28,0.114,Completed
SSI,314,50,50,0.36,29,0.106,Completed
SSI,314,50,50,0.36,30,0.106,Completed
SSI,314,50,50,0.36,31,0.093,Completed
SSI,314,50,50,0.36,32,0.085,Completed
SSI,314,50,50,0.36,33,0.090,Completed
SSI,314,50,50,0.36,34,0.119,Completed
SSI,314,50,50,0.36,35,0.089,Completed
SSI,314,50,50,0.36,36,0.101,Completed
SSI,314,50,50,0.36,37,0.109,Completed
SSI,314,50,50,0.36,38,0.096,Completed
SSI,314,50,50,0.36,39,0.090,Completed
SSI,314,50,50,0.36,40,0.094,Completed
SSI,314,50,50,0.36,41,0.099,Completed
SSI,314,50,50,0.36,42,0.102,Completed
SSI,314,50,50,0.36,43,0.115,Completed
SSI,314,50,50,0.36,44,0.116,Completed
SSI,314,50,50,0.36,45,0.098,Completed
SSI,314,50,50,0.36,46,0.100,Completed
SSI,314,50,50,0.36,47,0.101,Completed
SSI,314,50,50,0.36,48,0.100,Completed
SSI,314,50,50,0.36,49,0.120,Completed
SSI,314,50,50,0.36,50,0.108,Completed
SSI,314,50,50,0.36,51,0.095,Completed
SSI,314,50,50,0.36,52,0.094,Completed
SSI,314,50,50,0.36,53,0.109,Completed
SSI,314,50,50,0.36,54,0.104,Completed
SSI,314,50,50,0.36,55,0.122,Completed
SSI,314,50,50,0.36,56,0.120,Completed
SSI,314,50,50,0.36,57,0.104,Completed
SSI,314,50,50,0.36,58,0.090,Completed
SSI,314,50,50,0.36,59,0.102,Completed
SSI,314,50,50,0.36,60,0.100,Completed
SSI,314,50,50,0.36,61,0.098,Completed
SSI,314,50,50,0.36,62,0.094,Completed
SSI,314,50,50,0.36,63,0.113,Completed
SSI,314,50,50,0.36,64,0.097,Completed
SSI,314,50,50,0.36,65,0.111,Completed
SSI,314,50,50,0.36,66,0.108,Completed
SSI,314,50,50,0.36,67,0.090,Completed
SSI,314,50,50,0.36,68,0.098,Completed
SSI,314,50,50,0.36,69,0.093,Completed
SSI,314,50,50,0.36,70,0.094,Completed
SSI,314,50,50,0.36,71,0.099,Completed
SSI,314,50,50,0.36,72,0.110,Completed
SSI,314,50,50,0.36,73,0.100,Completed
SSI,314,50,50,0.36,74,0.110,Completed
SSI,314,50,50,0.36,75,0.105,Completed
SSI,314,50,50,0.36,76,0.120,Completed
SSI,314,50,50,0.36,77,0.089,Completed
SSI,314,50,50,0.36,78,0.099,Completed
SSI,314,50,50,0.36,79,0.100,Completed
SSI,314,50,50,0.36,80,0.092,Completed
SSI,314,50,50,0.36,81,0.109,Completed
SSI,314,50,50,0.36,82,0.108,Completed
SSI,314,50,50,0.36,83,0.090,Completed
SSI,314,50,50,0.36,84,0.101,Completed
SSI,314,50,50,0.36,85,0.109,Completed
SSI,314,50,50,0.36,86,0.094,Completed
SSI,314,50,50,0.36,87,0.095,Completed
SSI,314,50,50,0.36,88,0.110,Completed
SSI,314,50,50,0.36,89,0.100,Completed
SSI,314,50,50,0.36,90,0.091,Completed
SSI,314,50,50,0.36,91,0.094,Completed
SSI,314,50,50,0.36,92,0.088,Completed
SSI,314,50,50,0.36,93,0.104,Completed
SSI,314,50,50,0.36,94,0.085,Completed
SSI,314,50,50,0.36,95,0.089,Completed
SSI,314,50,50,0.36,96,0.102,Completed
SSI,314,50,50,0.36,97,0.095,Completed
SSI,314,50,50,0.36,98,0.100,Completed
SSI,314,50,50,0.36,99,0.086,Completed
SSI,314,50,50,0.37,0,0.114,Completed
SSI,314,50,50,0.37,1,0.113,Completed
SSI,314,50,50,0.37,2,0.124,Completed
SSI,314,50,50,0.37,3,0.117,Completed
SSI,314,50,50,0.37,4,0.136,Completed
SSI,314,50,50,0.37,5,0.105,Completed
SSI,314,50,50,0.37,6,0.124,Completed
SSI,314,50,50,0.37,7,0.123,Completed
SSI,314,50,50,0.37,8,0.119,Completed
SSI,314,50,50,0.37,9,0.150,Completed
SSI,314,50,50,0.37,10,0.127,Completed
SSI,314,50,50,0.37,11,0.133,Completed
SSI,314,50,50,0.37,12,0.108,Completed
SSI,314,50,50,0.37,13,0.118,Completed
SSI,314,50,50,0.37,14,0.110,Completed
SSI,314,50,50,0.37,15,0.130,Completed
SSI,314,50,50,0.37,16,0.097,Completed
SSI,314,50,50,0.37,17,0.114,Completed
SSI,314,50,50,0.37,18,0.101,Completed
SSI,314,50,50,0.37,19,0.119,Completed
SSI,314,50,50,0.37,20,0.122,Completed
SSI,314,50,50,0.37,21,0.098,Completed
SSI,314,50,50,0.37,22,0.130,Completed
SSI,314,50,50,0.37,23,0.121,Completed
SSI,314,50,50,0.37,24,0.125,Completed
SSI,314,50,50,0.37,25,0.115,Completed
SSI,314,50,50,0.37,26,0.118,Completed
SSI,314,50,50,0.37,27,0.117,Completed
SSI,314,50,50,0.37,28,0.129,Completed
SSI,314,50,50,0.37,29,0.142,Completed
SSI,314,50,50,0.37,30,0.111,Completed
SSI,314,50,50,0.37,31,0.123,Completed
SSI,314,50,50,0.37,32,0.139,Completed
SSI,314,50,50,0.37,33,0.118,Completed
SSI,314,50,50,0.37,34,0.122,Completed
SSI,314,50,50,0.37,35,0.112,Completed
SSI,314,50,50,0.37,36,0.121,Completed
SSI,314,50,50,0.37,37,0.130,Completed
SSI,314,50,50,0.37,38,0.163,Completed
SSI,314,50,50,0.37,39,0.116,Completed
SSI,314,50,50,0.37,40,0.122,Completed
SSI,314,50,50,0.37,41,0.120,Completed
SSI,314,50,50,0.37,42,0.108,Completed
SSI,314,50,50,0.37,43,0.130,Completed
SSI,314,50,50,0.37,44,0.124,Completed
SSI,314,50,50,0.37,45,0.109,Completed
SSI,314,50,50,0.37,46,0.139,Completed
SSI,314,50,50,0.37,47,0.109,Completed
SSI,314,50,50,0.37,48,0.134,Completed
SSI,314,50,50,0.37,49,0.119,Completed
SSI,314,50,50,0.37,50,0.117,Completed
SSI,314,50,50,0.37,51,0.118,Completed
SSI,314,50,50,0.37,52,0.130,Completed
SSI,314,50,50,0.37,53,0.120,Completed
SSI,314,50,50,0.37,54,0.096,Completed
SSI,314,50,50,0.37,55,0.117,Completed
SSI,314,50,50,0.37,56,0.103,Completed
SSI,314,50,50,0.37,57,0.105,Completed
SSI,314,50,50,0.37,58,0.111,Completed
SSI,314,50,50,0.37,59,0.120,Completed
SSI,314,50,50,0.37,60,0.114,Completed
SSI,314,50,50,0.37,61,0.114,Completed
SSI,314,50,50,0.37,62,0.107,Completed
SSI,314,50,50,0.37,63,0.108,Completed
SSI,314,50,50,0.37,64,0.119,Completed
SSI,314,50,50,0.37,65,0.112,Completed
SSI,314,50,50,0.37,66,0.122,Completed
SSI,314,50,50,0.37,67,0.110,Completed
SSI,314,50,50,0.37,68,0.125,Completed
SSI,314,50,50,0.37,69,0.139,Completed
SSI,314,50,50,0.37,70,0.123,Completed
SSI,314,50,50,0.37,71,0.111,Completed
SSI,314,50,50,0.37,72,0.104,Completed
SSI,314,50,50,0.37,73,0.104,Completed
SSI,314,50,50,0.37,74,0.118,Completed
SSI,314,50,50,0.37,75,0.114,Completed
SSI,314,50,50,0.37,76,0.110,Completed
SSI,314,50,50,0.37,77,0.121,Completed
SSI,314,50,50,0.37,78,0.110,Completed
SSI,314,50,50,0.37,79,0.120,Completed
SSI,314,50,50,0.37,80,0.119,Completed
SSI,314,50,50,0.37,81,0.096,Completed
SSI,314,50,50,0.37,82,0.100,Completed
SSI,314,50,50,0.37,83,0.147,Completed
SSI,314,50,50,0.37,84,0.130,Completed
SSI,314,50,50,0.37,85,0.161,Completed
SSI,314,50,50,0.37,86,0.115,Completed
SSI,314,50,50,0.37,87,0.112,Completed
SSI,314,50,50,0.37,88,0.133,Completed
SSI,314,50,50,0.37,89,0.109,Completed
SSI,314,50,50,0.37,90,0.111,Completed
SSI,314,50,50,0.37,91,0.119,Completed
SSI,314,50,50,0.37,92,0.113,Completed
SSI,314,50,50,0.37,93,0.147,Completed
SSI,314,50,50,0.37,94,0.138,Completed
SSI,314,50,50,0.37,95,0.127,Completed
SSI,314,50,50,0.37,96,0.126,Completed
SSI,314,50,50,0.37,97,0.118,Completed
SSI,314,50,50,0.37,98,0.114,Completed
SSI,314,50,50,0.37,99,0.115,Completed
SSI,314,50,50,0.38,0,0.138,Completed
SSI,314,50,50,0.38,1,0.149,Completed
SSI,314,50,50,0.38,2,0.170,Completed
SSI,314,50,50,0.38,3,0.149,Completed
SSI,314,50,50,0.38,4,0.150,Completed
SSI,314,50,50,0.38,5,0.149,Completed
SSI,314,50,50,0.38,6,0.165,Completed
SSI,314,50,50,0.38,7,0.122,Completed
SSI,314,50,50,0.38,8,0.159,Completed
SSI,314,50,50,0.38,9,0.128,Completed
SSI,314,50,50,0.38,10,0.143,Completed
SSI,314,50,50,0.38,11,0.173,Completed
SSI,314,50,50,0.38,12,0.152,Completed
SSI,314,50,50,0.38,13,0.146,Completed
SSI,314,50,50,0.38,14,0.145,Completed
SSI,314,50,50,0.38,15,0.164,Completed
SSI,314,50,50,0.38,16,0.141,Completed
SSI,314,50,50,0.38,17,0.132,Completed
SSI,314,50,50,0.38,18,0.181,Completed
SSI,314,50,50,0.38,19,0.194,Completed
SSI,314,50,50,0.38,20,0.163,Completed
SSI,314,50,50,0.38,21,0.156,Completed
SSI,314,50,50,0.38,22,0.128,Completed
SSI,314,50,50,0.38,23,0.138,Completed
SSI,314,50,50,0.38,24,0.159,Completed
SSI,314,50,50,0.38,25,0.133,Completed
SSI,314,50,50,0.38,26,0.148,Completed
SSI,314,50,50,0.38,27,0.140,Completed
SSI,314,50,50,0.38,28,0.151,Completed
SSI,314,50,50,0.38,29,0.156,Completed
SSI,314,50,50,0.38,30,0.151,Completed
SSI,314,50,50,0.38,31,0.133,Completed
SSI,314,50,50,0.38,32,0.162,Completed
SSI,314,50,50,0.38,33,0.204,Completed
SSI,314,50,50,0.38,34,0.140,Completed
SSI,314,50,50,0.38,35,0.160,Completed
SSI,314,50,50,0.38,36,0.155,Completed
SSI,314,50,50,0.38,37,0.132,Completed
SSI,314,50,50,0.38,38,0.119,Completed
SSI,314,50,50,0.38,39,0.111,Completed
SSI,314,50,50,0.38,40,0.159,Completed
SSI,314,50,50,0.38,41,0.170,Completed
SSI,314,50,50,0.38,42,0.150,Completed
SSI,314,50,50,0.38,43,0.161,Completed
SSI,314,50,50,0.38,44,0.134,Completed
SSI,314,50,50,0.38,45,0.174,Completed
SSI,314,50,50,0.38,46,0.123,Completed
SSI,314,50,50,0.38,47,0.141,Completed
SSI,314,50,50,0.38,48,0.112,Completed
SSI,314,50,50,0.38,49,0.146,Completed
SSI,314,50,50,0.38,50,0.164,Completed
SSI,314,50,50,0.38,51,0.154,Completed
SSI,314,50,50,0.38,52,0.174,Completed
SSI,314,50,50,0.38,53,0.135,Completed
SSI,314,50,50,0.38,54,0.126,Completed
SSI,314,50,50,0.38,55,0.128,Completed
SSI,314,50,50,0.38,56,0.134,Completed
SSI,314,50,50,0.38,57,0.142,Completed
SSI,314,50,50,0.38,58,0.179,Completed
SSI,314,50,50,0.38,59,0.148,Completed
SSI,314,50,50,0.38,60,0.150,Completed
SSI,314,50,50,0.38,61,0.160,Completed
SSI,314,50,50,0.38,62,0.166,Completed
SSI,314,50,50,0.38,63,0.150,Completed
SSI,314,50,50,0.38,64,0.150,Completed
SSI,314,50,50,0.38,65,0.158,Completed
SSI,314,50,50,0.38,66,0.163,Completed
SSI,314,50,50,0.38,67,0.170,Completed
SSI,314,50,50,0.38,68,0.162,Completed
SSI,314,50,50,0.38,69,0.174,Completed
SSI,314,50,50,0.38,70,0.128,Completed
SSI,314,50,50,0.38,71,0.166,Completed
SSI,314,50,50,0.38,72,0.146,Completed
SSI,314,50,50,0.38,73,0.137,Completed
SSI,314,50,50,0.38,74,0.152,Completed
SSI,314,50,50,0.38,75,0.161,Completed
SSI,314,50,50,0.38,76,0.160,Completed
SSI,314,50,50,0.38,77,0.150,Completed
